Oder_id,Time_id,Customer_Id,Product_id,Order_Quantity
16976,344,819,6,23
16977,27,819,6,30
16978,28,819,6,29
16979,561,819,6,21
16980,562,819,6,20
16981,455,819,6,9
16982,456,819,6,9
16983,659,819,6,15
16984,660,819,6,13
16985,235,242,6,17
16986,236,242,6,17
16987,537,242,6,15
16988,538,242,6,16
16989,307,917,6,25
16990,308,917,6,26
16991,185,411,6,7
16992,186,411,6,4
16993,539,831,6,20
16994,540,831,6,18
16995,59,831,6,24
16996,60,831,6,25
16997,461,831,6,25
16998,462,831,6,26
16999,193,831,6,2
17000,194,831,6,2
17001,571,831,6,13
17002,572,831,6,13
17003,43,144,6,15
17004,44,144,6,15
17005,585,144,6,13
17006,586,144,6,12
17007,627,144,6,3
17008,628,144,6,1
17009,249,144,6,20
17010,250,144,6,19
17011,81,144,6,9
17012,82,144,6,8
17013,271,144,6,4
17014,272,144,6,3
17015,733,144,6,17
17016,734,144,6,16
17017,25,206,6,7
17018,26,206,6,9
17019,419,18,6,26
17020,420,18,6,25
17021,157,18,6,2
17022,158,18,6,1
17023,611,18,6,10
17024,612,18,6,8
17025,787,1071,6,8
17026,788,1071,6,5
17027,157,419,6,19
17028,158,419,6,21
17029,175,1349,6,3
17030,176,1349,6,1
17031,699,584,6,30
17032,700,584,6,28
17033,411,427,6,2
17034,412,427,6,4
17035,427,428,6,15
17036,428,428,6,17
17037,123,428,6,18
17038,124,428,6,15
17039,629,20,6,19
17040,630,20,6,18
17041,271,1240,6,24
17042,272,1240,6,21
17043,361,1240,6,29
17044,362,1240,6,26
17045,297,1073,6,18
17046,298,1073,6,15
17047,457,1009,6,26
17048,458,1009,6,23
17049,399,1009,6,23
17050,400,1009,6,20
17051,321,1009,6,20
17052,322,1009,6,19
17053,29,1009,6,23
17054,30,1009,6,20
17055,235,1009,6,12
17056,236,1009,6,12
17057,603,434,6,1
17058,604,434,6,1
17059,293,435,6,15
17060,294,435,6,17
17061,503,435,6,11
17062,504,435,6,9
17063,567,435,6,1
17064,568,435,6,1
17065,693,1253,6,6
17066,694,1253,6,4
17067,27,1253,6,6
17068,28,1253,6,4
17069,171,22,6,26
17070,172,22,6,25
17071,503,1324,6,21
17072,504,1324,6,19
17073,629,533,6,16
17074,630,533,6,13
17075,103,440,6,22
17076,104,440,6,21
17077,393,440,6,10
17078,394,440,6,12
17079,439,440,6,15
17080,440,440,6,16
17081,667,96,6,3
17082,668,96,6,1
17083,417,247,6,26
17084,418,247,6,26
17085,285,247,6,16
17086,286,247,6,17
17087,561,247,6,16
17088,562,247,6,14
17089,265,247,6,10
17090,266,247,6,11
17091,253,1264,6,10
17092,254,1264,6,12
17093,299,494,6,2
17094,300,494,6,1
17095,333,494,6,5
17096,334,494,6,4
17097,171,444,6,24
17098,172,444,6,21
17099,127,445,6,21
17100,128,445,6,23
17101,109,1220,6,5
17102,110,1220,6,2
17103,159,885,6,16
17104,160,885,6,18
17105,307,885,6,18
17106,308,885,6,15
17107,17,1057,6,14
17108,18,1057,6,15
17109,527,1057,6,14
17110,528,1057,6,12
17111,581,1057,6,14
17112,582,1057,6,15
17113,167,252,6,29
17114,168,252,6,29
17115,629,252,6,21
17116,630,252,6,20
17117,419,209,6,5
17118,420,209,6,6
17119,9,209,6,21
17120,10,209,6,20
17121,183,209,6,17
17122,184,209,6,14
17123,181,209,6,29
17124,182,209,6,27
17125,581,702,6,11
17126,582,702,6,13
17127,551,702,6,30
17128,552,702,6,27
17129,761,1134,6,6
17130,762,1134,6,6
17131,217,1134,6,17
17132,218,1134,6,15
17133,303,200,6,26
17134,304,200,6,28
17135,213,200,6,20
17136,214,200,6,21
17137,597,200,6,17
17138,598,200,6,15
17139,285,200,6,28
17140,286,200,6,30
17141,115,200,6,4
17142,116,200,6,1
17143,293,110,6,18
17144,294,110,6,19
17145,193,228,6,19
17146,194,228,6,19
17147,335,228,6,17
17148,336,228,6,14
17149,209,228,6,25
17150,210,228,6,25
17151,131,82,6,7
17152,132,82,6,7
17153,549,82,6,11
17154,550,82,6,9
17155,709,82,6,22
17156,710,82,6,21
17157,703,82,6,2
17158,704,82,6,2
17159,123,82,6,3
17160,124,82,6,3
17161,405,82,6,21
17162,406,82,6,19
17163,101,303,6,24
17164,102,303,6,22
17165,51,303,6,29
17166,52,303,6,26
17167,103,303,6,15
17168,104,303,6,14
17169,581,303,6,27
17170,582,303,6,29
17171,267,303,6,6
17172,268,303,6,5
17173,729,303,6,26
17174,730,303,6,25
17175,347,303,6,3
17176,348,303,6,1
17177,153,303,6,7
17178,154,303,6,8
17179,319,303,6,9
17180,320,303,6,10
17181,485,303,6,20
17182,486,303,6,22
17183,119,149,6,30
17184,120,149,6,27
17185,417,149,6,27
17186,418,149,6,24
17187,197,149,6,18
17188,198,149,6,20
17189,115,149,6,3
17190,116,149,6,1
17191,379,149,6,25
17192,380,149,6,26
17193,533,149,6,16
17194,534,149,6,15
17195,65,149,6,14
17196,66,149,6,12
17197,665,149,6,15
17198,666,149,6,12
17199,469,149,6,24
17200,470,149,6,22
17201,619,149,6,4
17202,620,149,6,2
17203,543,783,6,9
17204,544,783,6,7
17205,397,1193,6,5
17206,398,1193,6,3
17207,107,1193,6,25
17208,108,1193,6,24
17209,221,1193,6,10
17210,222,1193,6,10
17211,673,1193,6,17
17212,674,1193,6,19
17213,301,1193,6,18
17214,302,1193,6,17
17215,7,1258,6,22
17216,8,1258,6,20
17217,423,449,6,18
17218,424,449,6,16
17219,419,115,6,21
17220,420,115,6,18
17221,435,115,6,28
17222,436,115,6,29
17223,259,115,6,22
17224,260,115,6,23
17225,649,115,6,26
17226,650,115,6,27
17227,307,115,6,21
17228,308,115,6,23
17229,553,109,6,4
17230,554,109,6,4
17231,495,109,6,21
17232,496,109,6,21
17233,239,109,6,4
17234,240,109,6,6
17235,657,109,6,17
17236,658,109,6,16
17237,445,109,6,25
17238,446,109,6,24
17239,243,109,6,15
17240,244,109,6,13
17241,659,109,6,20
17242,660,109,6,17
17243,187,253,6,11
17244,188,253,6,9
17245,373,253,6,7
17246,374,253,6,8
17247,489,243,6,3
17248,490,243,6,1
17249,213,243,6,4
17250,214,243,6,5
17251,759,243,6,24
17252,759,243,6,16
17253,760,243,6,24
17254,760,243,6,18
17255,429,6,6,25
17256,430,6,6,27
17257,347,6,6,17
17258,348,6,6,16
17259,599,6,6,26
17260,600,6,6,26
17261,289,940,6,22
17262,290,940,6,20
17263,5,940,6,13
17264,6,940,6,11
17265,599,940,6,4
17266,600,940,6,5
17267,245,837,6,17
17268,246,837,6,15
17269,9,837,6,27
17270,10,837,6,29
17271,255,1355,6,22
17272,256,1355,6,24
17273,459,344,6,5
17274,460,344,6,2
17275,599,344,6,28
17276,600,344,6,30
17277,51,1338,6,30
17278,52,1338,6,29
17279,491,1338,6,3
17280,492,1338,6,1
17281,45,160,6,14
17282,46,160,6,15
17283,233,160,6,20
17284,234,160,6,20
17285,441,160,6,25
17286,442,160,6,22
17287,55,23,6,30
17288,56,23,6,31
17289,379,23,6,16
17290,380,23,6,18
17291,209,23,6,4
17292,210,23,6,2
17293,349,458,6,24
17294,350,458,6,23
17295,111,458,6,8
17296,112,458,6,10
17297,585,458,6,27
17298,586,458,6,29
17299,373,458,6,3
17300,374,458,6,1
17301,309,458,6,18
17302,310,458,6,19
17303,25,240,6,23
17304,26,240,6,20
17305,143,240,6,16
17306,144,240,6,13
17307,87,240,6,4
17308,88,240,6,2
17309,371,240,6,5
17310,372,240,6,4
17311,179,632,6,1
17312,180,632,6,1
17313,137,1207,6,29
17314,138,1207,6,31
17315,685,1207,6,7
17316,686,1207,6,5
17317,425,1026,6,9
17318,426,1026,6,7
17319,555,561,6,23
17320,556,561,6,25
17321,753,561,6,2
17322,754,561,6,4
17323,525,459,6,15
17324,526,459,6,12
17325,727,459,6,27
17326,728,459,6,28
17327,33,459,6,14
17328,34,459,6,14
17329,473,35,6,13
17330,474,35,6,13
17331,129,35,6,8
17332,130,35,6,6
17333,553,461,6,12
17334,554,461,6,10
17335,605,461,6,16
17336,606,461,6,18
17337,615,462,6,7
17338,616,462,6,9
17339,367,138,6,23
17340,368,138,6,23
17341,329,138,6,5
17342,330,138,6,3
17343,105,138,6,29
17344,106,138,6,27
17345,171,138,6,19
17346,172,138,6,20
17347,451,138,6,5
17348,452,138,6,7
17349,709,138,6,2
17350,710,138,6,4
17351,373,138,6,7
17352,374,138,6,9
17353,537,138,6,7
17354,538,138,6,8
17355,331,138,6,7
17356,332,138,6,4
17357,619,138,6,7
17358,620,138,6,6
17359,761,38,6,11
17360,762,38,6,10
17361,31,38,6,18
17362,32,38,6,15
17363,241,134,6,4
17364,242,134,6,3
17365,599,134,6,8
17366,600,134,6,9
17367,281,933,6,30
17368,282,933,6,31
17369,523,469,6,17
17370,524,469,6,14
17371,629,1356,6,27
17372,630,1356,6,29
17373,269,471,6,10
17374,270,471,6,7
17375,471,471,6,8
17376,472,471,6,5
17377,193,1357,6,24
17378,194,1357,6,26
17379,133,50,6,17
17380,134,50,6,19
17381,387,50,6,14
17382,388,50,6,14
17383,615,284,6,10
17384,616,284,6,7
17385,767,284,6,14
17386,768,284,6,12
17387,15,284,6,23
17388,16,284,6,23
17389,109,284,6,4
17390,110,284,6,6
17391,251,284,6,11
17392,252,284,6,9
17393,81,284,6,7
17394,82,284,6,8
17395,65,284,6,10
17396,66,284,6,8
17397,223,245,6,2
17398,224,245,6,1
17399,587,245,6,29
17400,588,245,6,31
17401,209,478,6,16
17402,210,478,6,17
17403,71,478,6,21
17404,72,478,6,20
17405,645,343,6,20
17406,646,343,6,18
17407,359,343,6,26
17408,360,343,6,25
17409,107,343,6,14
17410,108,343,6,15
17411,669,343,6,7
17412,670,343,6,6
17413,475,343,6,14
17414,476,343,6,12
17415,537,343,6,8
17416,538,343,6,7
17417,95,343,6,1
17418,96,343,6,1
17419,665,343,6,21
17420,666,343,6,20
17421,749,21,6,22
17422,750,21,6,21
17423,7,21,6,19
17424,8,21,6,20
17425,487,21,6,26
17426,488,21,6,26
17427,311,1358,6,18
17428,312,1358,6,18
17429,137,480,6,30
17430,138,480,6,31
17431,261,481,6,19
17432,262,481,6,18
17433,319,764,6,22
17434,320,764,6,23
17435,425,828,6,27
17436,426,828,6,29
17437,281,483,6,18
17438,282,483,6,15
17439,207,483,6,16
17440,208,483,6,15
17441,343,483,6,27
17442,344,483,6,27
17443,691,484,6,22
17444,692,484,6,22
17445,673,484,6,29
17446,674,484,6,28
17447,445,1159,6,15
17448,446,1159,6,16
17449,337,1359,6,12
17450,338,1359,6,13
17451,287,447,6,21
17452,288,447,6,22
17453,715,447,6,18
17454,716,447,6,16
17455,407,447,6,7
17456,408,447,6,9
17457,729,447,6,24
17458,730,447,6,22
17459,241,447,6,3
17460,242,447,6,4
17461,565,447,6,17
17462,566,447,6,19
17463,23,447,6,10
17464,24,447,6,10
17465,71,447,6,12
17466,72,447,6,12
17467,501,536,6,21
17468,502,536,6,18
17469,695,490,6,9
17470,696,490,6,6
17471,215,40,6,7
17472,216,40,6,7
17473,91,655,6,23
17474,92,655,6,24
17475,611,1179,6,16
17476,612,1179,6,15
17477,397,1087,6,24
17478,398,1087,6,21
17479,415,1087,6,26
17480,416,1087,6,24
17481,253,1087,6,8
17482,254,1087,6,9
17483,493,1087,6,17
17484,494,1087,6,15
17485,321,877,6,28
17486,322,877,6,29
17487,3,877,6,4
17488,4,877,6,2
17489,1,493,6,28
17490,2,493,6,27
17491,277,260,6,19
17492,278,260,6,17
17493,667,260,6,21
17494,668,260,6,18
17495,639,260,6,20
17496,640,260,6,17
17497,479,260,6,2
17498,480,260,6,1
17499,193,260,6,16
17500,194,260,6,13
17501,285,260,6,20
17502,286,260,6,22
17503,199,260,6,6
17504,200,260,6,4
17505,307,882,6,18
17506,308,882,6,16
17507,59,26,6,16
17508,60,26,6,14
17509,131,337,6,17
17510,132,337,6,19
17511,525,1360,6,21
17512,526,1360,6,19
17513,183,1361,6,6
17514,184,1361,6,7
17515,723,1362,6,18
17516,724,1362,6,18
17517,623,496,6,23
17518,624,496,6,25
17519,445,496,6,11
17520,446,496,6,13
17521,465,212,6,29
17522,466,212,6,26
17523,573,1363,6,6
17524,574,1363,6,7
17525,243,414,6,16
17526,244,414,6,15
17527,27,1364,6,26
17528,28,1364,6,27
17529,119,1270,6,4
17530,120,1270,6,5
17531,713,1365,6,4
17532,714,1365,6,3
17533,259,1366,6,29
17534,260,1366,6,31
17535,665,1029,6,30
17536,666,1029,6,31
17537,175,572,6,23
17538,176,572,6,23
17539,467,1367,6,8
17540,468,1367,6,10
17541,185,1182,6,4
17542,186,1182,6,2
17543,69,1368,6,11
17544,70,1368,6,9
17545,281,503,6,1
17546,282,503,6,1
17547,221,503,6,28
17548,222,503,6,26
17549,507,505,6,15
17550,508,505,6,14
17551,699,420,6,5
17552,700,420,6,3
17553,51,420,6,1
17554,52,420,6,2
17555,195,420,6,11
17556,196,420,6,11
17557,333,420,6,13
17558,334,420,6,14
17559,65,420,6,21
17560,66,420,6,23
17561,621,1231,6,16
17562,622,1231,6,16
17563,51,1231,6,7
17564,52,1231,6,6
17565,193,1231,6,21
17566,194,1231,6,21
17567,89,1268,6,3
17568,90,1268,6,5
17569,471,1268,6,8
17570,472,1268,6,6
17571,439,1268,6,6
17572,440,1268,6,3
17573,105,258,6,24
17574,106,258,6,21
17575,201,258,6,13
17576,202,258,6,13
17577,641,258,6,24
17578,642,258,6,26
17579,133,258,6,11
17580,134,258,6,12
17581,423,258,6,29
17582,424,258,6,29
17583,23,258,6,4
17584,24,258,6,5
17585,327,258,6,1
17586,327,258,6,30
17587,327,258,6,4
17588,328,258,6,1
17589,328,258,6,31
17590,328,258,6,2
17591,183,258,6,18
17592,184,258,6,15
17593,763,797,6,7
17594,764,797,6,4
17595,59,797,6,20
17596,60,797,6,17
17597,225,797,6,8
17598,226,797,6,7
17599,527,797,6,11
17600,528,797,6,9
17601,749,797,6,24
17602,750,797,6,21
17603,775,797,6,22
17604,776,797,6,24
17605,429,510,6,30
17606,430,510,6,32
17607,749,510,6,25
17608,750,510,6,24
17609,707,510,6,23
17610,708,510,6,23
17611,661,510,6,9
17612,662,510,6,8
17613,23,510,6,14
17614,24,510,6,11
17615,155,510,6,23
17616,156,510,6,20
17617,659,510,6,23
17618,660,510,6,21
17619,359,511,6,28
17620,360,511,6,27
17621,13,297,6,23
17622,14,297,6,22
17623,231,297,6,26
17624,232,297,6,27
17625,547,297,6,6
17626,548,297,6,6
17627,559,297,6,25
17628,560,297,6,23
17629,581,297,6,12
17630,582,297,6,12
17631,137,297,6,28
17632,138,297,6,30
17633,283,297,6,7
17634,284,297,6,9
17635,655,297,6,24
17636,656,297,6,23
17637,727,297,6,20
17638,728,297,6,17
17639,737,297,6,7
17640,738,297,6,5
17641,331,297,6,18
17642,332,297,6,20
17643,541,1369,6,11
17644,542,1369,6,13
17645,601,1123,6,22
17646,602,1123,6,19
17647,209,1123,6,17
17648,210,1123,6,18
17649,339,918,6,17
17650,340,918,6,16
17651,745,1370,6,17
17652,746,1370,6,19
17653,593,1370,6,26
17654,594,1370,6,24
17655,677,1124,6,12
17656,678,1124,6,13
17657,725,1371,6,12
17658,726,1371,6,14
17659,657,1039,6,29
17660,658,1039,6,28
17661,199,1372,6,17
17662,200,1372,6,15
17663,495,1373,6,21
17664,496,1373,6,19
17665,83,1374,6,1
17666,84,1374,6,1
17667,485,1374,6,10
17668,486,1374,6,9
17669,405,659,6,21
17670,406,659,6,21
17671,307,335,6,2
17672,308,335,6,2
17673,355,335,6,16
17674,356,335,6,13
17675,189,583,6,30
17676,190,583,6,32
17677,167,1375,6,8
17678,168,1375,6,8
17679,209,1375,6,18
17680,210,1375,6,17
17681,253,651,6,10
17682,254,651,6,7
17683,439,651,6,16
17684,440,651,6,15
17685,507,348,6,10
17686,508,348,6,8
17687,437,348,6,30
17688,438,348,6,27
17689,385,348,6,7
17690,386,348,6,9
17691,201,348,6,1
17692,202,348,6,2
17693,601,348,6,19
17694,602,348,6,19
17695,475,348,6,3
17696,476,348,6,1
17697,471,348,6,16
17698,472,348,6,17
17699,721,348,6,18
17700,722,348,6,17
17701,57,37,6,14
17702,58,37,6,15
17703,111,37,6,15
17704,112,37,6,15
17705,677,37,6,25
17706,678,37,6,26
17707,179,37,6,30
17708,179,37,6,28
17709,180,37,6,32
17710,180,37,6,29
17711,27,37,6,17
17712,28,37,6,15
17713,3,37,6,11
17714,4,37,6,10
17715,555,37,6,13
17716,556,37,6,12
17717,421,1376,6,10
17718,422,1376,6,9
17719,175,362,6,24
17720,176,362,6,23
17721,373,362,6,3
17722,374,362,6,3
17723,745,362,6,8
17724,746,362,6,6
17725,91,382,6,6
17726,92,382,6,4
17727,625,382,6,27
17728,626,382,6,24
17729,81,382,6,21
17730,82,382,6,23
17731,65,382,6,15
17732,66,382,6,16
17733,485,382,6,28
17734,486,382,6,28
17735,311,382,6,18
17736,312,382,6,18
17737,517,794,6,16
17738,518,794,6,14
17739,681,794,6,22
17740,682,794,6,20
17741,163,794,6,27
17742,164,794,6,27
17743,229,1058,6,18
17744,230,1058,6,18
17745,315,1058,6,25
17746,316,1058,6,24
17747,613,1149,6,22
17748,614,1149,6,23
17749,267,1149,6,18
17750,268,1149,6,17
17751,403,1149,6,26
17752,404,1149,6,24
17753,115,1149,6,5
17754,116,1149,6,2
17755,537,1149,6,1
17756,538,1149,6,1
17757,95,1149,6,3
17758,96,1149,6,4
17759,69,1149,6,29
17760,70,1149,6,28
17761,147,346,6,9
17762,148,346,6,6
17763,579,346,6,17
17764,580,346,6,15
17765,137,346,6,8
17766,138,346,6,5
17767,561,346,6,6
17768,562,346,6,6
17769,607,346,6,29
17770,608,346,6,31
17771,557,346,6,1
17772,558,346,6,1
17773,263,346,6,13
17774,264,346,6,11
17775,129,3,6,23
17776,130,3,6,25
17777,321,670,6,2
17778,322,670,6,2
17779,355,670,6,28
17780,356,670,6,30
17781,645,653,6,21
17782,646,653,6,18
17783,123,653,6,8
17784,124,653,6,5
17785,539,733,6,3
17786,540,733,6,4
17787,503,733,6,4
17788,504,733,6,6
17789,695,733,6,9
17790,696,733,6,10
17791,31,733,6,15
17792,32,733,6,12
17793,199,733,6,18
17794,200,733,6,16
17795,145,733,6,1
17796,146,733,6,2
17797,49,201,6,24
17798,50,201,6,22
17799,429,201,6,15
17800,430,201,6,14
17801,45,201,6,4
17802,46,201,6,3
17803,609,201,6,29
17804,610,201,6,30
17805,483,201,6,10
17806,484,201,6,11
17807,365,201,6,10
17808,366,201,6,11
17809,149,63,6,23
17810,150,63,6,23
17811,327,63,6,23
17812,328,63,6,21
17813,561,557,6,8
17814,562,557,6,7
17815,219,187,6,14
17816,220,187,6,14
17817,89,117,6,11
17818,90,117,6,12
17819,495,1120,6,18
17820,496,1120,6,16
17821,63,1007,6,21
17822,64,1007,6,18
17823,765,1007,6,23
17824,766,1007,6,23
17825,239,1007,6,7
17826,240,1007,6,4
17827,77,1279,6,26
17828,78,1279,6,23
17829,103,1279,6,29
17830,104,1279,6,31
17831,347,1279,6,16
17832,347,1279,6,29
17833,348,1279,6,17
17834,348,1279,6,30
17835,11,603,6,1
17836,12,603,6,1
17837,413,603,6,26
17838,414,603,6,23
17839,743,603,6,6
17840,744,603,6,6
17841,223,603,6,10
17842,224,603,6,7
17843,417,74,6,15
17844,418,74,6,15
17845,523,68,6,7
17846,524,68,6,4
17847,489,1024,6,26
17848,490,1024,6,27
17849,319,1024,6,17
17850,320,1024,6,18
17851,143,741,6,9
17852,144,741,6,11
17853,531,741,6,23
17854,532,741,6,20
17855,385,570,6,19
17856,386,570,6,21
17857,191,409,6,7
17858,192,409,6,6
17859,455,573,6,4
17860,456,573,6,1
17861,255,1144,6,27
17862,256,1144,6,24
17863,689,1144,6,28
17864,690,1144,6,30
17865,359,1144,6,2
17866,360,1144,6,2
17867,55,1144,6,26
17868,56,1144,6,28
17869,387,1144,6,3
17870,388,1144,6,3
17871,393,163,6,25
17872,394,163,6,23
17873,367,1377,6,18
17874,368,1377,6,16
17875,183,1378,6,17
17876,184,1378,6,14
17877,63,580,6,21
17878,64,580,6,18
17879,645,89,6,18
17880,646,89,6,20
17881,129,89,6,14
17882,130,89,6,13
17883,761,1379,6,19
17884,762,1379,6,17
17885,459,1379,6,12
17886,460,1379,6,9
17887,503,1107,6,15
17888,504,1107,6,12
17889,319,1107,6,12
17890,320,1107,6,9
17891,5,589,6,1
17892,6,589,6,2
17893,125,861,6,2
17894,126,861,6,2
17895,175,861,6,4
17896,176,861,6,6
17897,459,861,6,24
17898,460,861,6,24
17899,235,594,6,2
17900,236,594,6,1
17901,63,596,6,28
17902,64,596,6,27
17903,567,596,6,1
17904,568,596,6,2
17905,683,596,6,13
17906,684,596,6,13
17907,229,596,6,19
17908,230,596,6,21
17909,45,188,6,12
17910,46,188,6,10
17911,201,188,6,14
17912,202,188,6,13
17913,67,188,6,28
17914,68,188,6,26
17915,241,601,6,6
17916,242,601,6,8
17917,711,601,6,15
17918,712,601,6,14
17919,241,1380,6,11
17920,242,1380,6,13
17921,63,318,6,22
17922,64,318,6,23
17923,517,318,6,5
17924,518,318,6,2
17925,305,318,6,15
17926,306,318,6,15
17927,467,318,6,20
17928,468,318,6,17
17929,95,80,6,30
17930,96,80,6,28
17931,25,1381,6,13
17932,26,1381,6,15
17933,169,1381,6,24
17934,170,1381,6,26
17935,645,995,6,25
17936,646,995,6,24
17937,671,995,6,6
17938,672,995,6,3
17939,345,995,6,10
17940,346,995,6,12
17941,585,995,6,4
17942,586,995,6,4
17943,189,995,6,7
17944,190,995,6,9
17945,177,995,6,27
17946,178,995,6,28
17947,157,897,6,5
17948,158,897,6,2
17949,765,604,6,30
17950,766,604,6,28
17951,657,604,6,18
17952,658,604,6,18
17953,721,604,6,10
17954,722,604,6,7
17955,165,310,6,30
17956,166,310,6,32
17957,695,310,6,30
17958,696,310,6,29
17959,469,310,6,20
17960,470,310,6,22
17961,279,1382,6,11
17962,280,1382,6,13
17963,155,1382,6,25
17964,156,1382,6,26
17965,93,223,6,11
17966,94,223,6,13
17967,107,223,6,11
17968,108,223,6,8
17969,333,223,6,15
17970,334,223,6,12
17971,41,223,6,2
17972,42,223,6,1
17973,431,181,6,4
17974,432,181,6,4
17975,597,322,6,20
17976,598,322,6,20
17977,23,322,6,21
17978,24,322,6,19
17979,57,251,6,7
17980,58,251,6,9
17981,493,251,6,26
17982,494,251,6,23
17983,127,251,6,11
17984,128,251,6,13
17985,727,251,6,10
17986,728,251,6,11
17987,587,251,6,9
17988,588,251,6,6
17989,415,49,6,8
17990,416,49,6,9
17991,355,49,6,30
17992,356,49,6,27
17993,189,83,6,21
17994,190,83,6,23
17995,773,111,6,3
17996,774,111,6,1
17997,281,111,6,19
17998,282,111,6,16
17999,463,111,6,25
18000,464,111,6,23
18001,341,111,6,29
18002,342,111,6,28
18003,273,292,6,9
18004,274,292,6,6
18005,371,292,6,21
18006,372,292,6,23
18007,665,292,6,25
18008,666,292,6,25
18009,783,1148,6,10
18010,784,1148,6,10
18011,91,1148,6,14
18012,92,1148,6,12
18013,421,1148,6,14
18014,422,1148,6,16
18015,325,1148,6,20
18016,326,1148,6,22
18017,367,84,6,23
18018,368,84,6,24
18019,613,1383,6,22
18020,614,1383,6,22
18021,643,281,6,10
18022,644,281,6,10
18023,279,315,6,23
18024,280,315,6,25
18025,235,315,6,16
18026,236,315,6,17
18027,467,315,6,30
18028,468,315,6,27
18029,691,283,6,22
18030,692,283,6,23
18031,253,1005,6,10
18032,254,1005,6,12
18033,281,1005,6,7
18034,282,1005,6,4
18035,181,1005,6,26
18036,182,1005,6,23
18037,515,1384,6,2
18038,516,1384,6,1
18039,497,1228,6,13
18040,498,1228,6,13
18041,649,622,6,8
18042,650,622,6,8
18043,585,1385,6,23
18044,586,1385,6,24
18045,151,1386,6,14
18046,152,1386,6,13
18047,171,625,6,9
18048,172,625,6,11
18049,83,625,6,3
18050,84,625,6,4
18051,287,90,6,2
18052,288,90,6,3
18053,201,90,6,9
18054,202,90,6,7
18055,269,437,6,25
18056,270,437,6,23
18057,65,437,6,12
18058,66,437,6,9
18059,681,833,6,24
18060,682,833,6,25
18061,673,833,6,26
18062,674,833,6,23
18063,769,833,6,12
18064,770,833,6,11
18065,187,69,6,13
18066,188,69,6,12
18067,373,69,6,27
18068,374,69,6,28
18069,117,1151,6,15
18070,118,1151,6,14
18071,205,91,6,10
18072,206,91,6,11
18073,467,1130,6,10
18074,468,1130,6,10
18075,329,64,6,22
18076,330,64,6,22
18077,385,230,6,10
18078,386,230,6,11
18079,15,457,6,29
18080,16,457,6,29
18081,505,457,6,21
18082,506,457,6,23
18083,485,457,6,1
18084,486,457,6,2
18085,325,457,6,11
18086,326,457,6,8
18087,399,141,6,12
18088,400,141,6,9
18089,107,141,6,1
18090,108,141,6,3
18091,55,141,6,1
18092,56,141,6,1
18093,625,141,6,4
18094,626,141,6,1
18095,443,141,6,16
18096,444,141,6,17
18097,451,272,6,18
18098,452,272,6,18
18099,299,635,6,5
18100,300,635,6,7
18101,369,880,6,4
18102,370,880,6,5
18103,265,880,6,14
18104,266,880,6,11
18105,317,1387,6,18
18106,318,1387,6,19
18107,621,27,6,19
18108,622,27,6,19
18109,193,27,6,6
18110,194,27,6,8
18111,639,1017,6,21
18112,640,1017,6,19
18113,711,1017,6,1
18114,712,1017,6,1
18115,757,639,6,4
18116,758,639,6,4
18117,161,639,6,10
18118,162,639,6,9
18119,423,639,6,18
18120,424,639,6,20
18121,475,216,6,9
18122,476,216,6,8
18123,683,216,6,3
18124,684,216,6,4
18125,3,216,6,23
18126,4,216,6,23
18127,469,643,6,12
18128,470,643,6,11
18129,165,868,6,10
18130,166,868,6,10
18131,593,1388,6,13
18132,594,1388,6,15
18133,227,1389,6,10
18134,228,1389,6,9
18135,139,261,6,9
18136,140,261,6,7
18137,93,261,6,8
18138,94,261,6,8
18139,123,261,6,25
18140,124,261,6,26
18141,45,652,6,23
18142,46,652,6,24
18143,221,175,6,30
18144,222,175,6,28
18145,695,398,6,5
18146,696,398,6,3
18147,1,716,6,7
18148,2,716,6,6
18149,209,716,6,14
18150,210,716,6,15
18151,5,98,6,23
18152,6,98,6,23
18153,409,98,6,20
18154,410,98,6,20
18155,659,98,6,3
18156,660,98,6,4
18157,773,167,6,4
18158,774,167,6,2
18159,141,167,6,18
18160,142,167,6,18
18161,279,167,6,6
18162,280,167,6,7
18163,107,167,6,23
18164,108,167,6,21
18165,19,167,6,12
18166,20,167,6,11
18167,291,167,6,26
18168,292,167,6,27
18169,131,155,6,8
18170,132,155,6,7
18171,307,155,6,9
18172,308,155,6,10
18173,489,81,6,4
18174,490,81,6,1
18175,101,81,6,2
18176,102,81,6,1
18177,253,81,6,29
18178,254,81,6,31
18179,343,81,6,2
18180,344,81,6,1
18181,251,1390,6,22
18182,252,1390,6,24
18183,645,1111,6,12
18184,646,1111,6,11
18185,143,1111,6,7
18186,144,1111,6,6
18187,295,1111,6,8
18188,296,1111,6,6
18189,445,1111,6,3
18190,446,1111,6,5
18191,519,1111,6,26
18192,520,1111,6,27
18193,401,1111,6,30
18194,402,1111,6,31
18195,621,1145,6,26
18196,622,1145,6,27
18197,109,294,6,7
18198,110,294,6,6
18199,475,1242,6,18
18200,476,1242,6,15
18201,353,186,6,13
18202,354,186,6,10
18203,379,186,6,28
18204,380,186,6,30
18205,243,186,6,20
18206,244,186,6,19
18207,319,146,6,28
18208,320,146,6,25
18209,663,1350,6,24
18210,664,1350,6,26
18211,283,1391,6,17
18212,284,1391,6,18
18213,173,1174,6,7
18214,174,1174,6,7
18215,131,153,6,2
18216,132,153,6,4
18217,195,153,6,6
18218,196,153,6,8
18219,485,153,6,23
